Unnamed: 0,CustomerID,Age,Gender,Location,ProductCategory,PurchaseDate,PurchaseAmount,PaymentMethod,Quantity,DiscountPercentage,IsReturned,Rating,IsPromotion,CustomerSegment,ShippingDuration,Region,IngestionTimestamp,Source,Month
553,554,40,Male,Rural,Home Appliances,08-07-2023,726.2133397,Credit Card,9,0.390731044,FALSE,1,FALSE,Returning,5,East,52:10.3,System A,7
554,555,42,Male,City,Home Appliances,09-07-2023,18.96361996,Debit Card,5,0.351638614,FALSE,1,FALSE,New,2,West,52:10.3,System A,7
555,556,52,Female,City,Electronics,10-07-2023,593.5594496,Credit Card,9,0.417229126,FALSE,1,TRUE,New,7,North,52:10.3,System A,7
556,557,58,Male,Suburb,Home Appliances,11-07-2023,617.158768,Cash,2,0.028106953,FALSE,2,TRUE,Returning,7,North,52:10.3,System A,7
557,558,47,Male,City,Clothing,12-07-2023,641.3113644,Credit Card,9,0.373760318,FALSE,3,FALSE,Returning,2,North,52:10.3,System A,7
558,559,34,Male,Rural,Electronics,13-07-2023,249.6018592,Credit Card,4,0.425426379,FALSE,4,FALSE,New,3,West,52:10.3,System A,7
559,560,37,Male,Rural,Clothing,14-07-2023,716.9121961,Cash,6,0.143067521,FALSE,2,FALSE,Returning,5,South,52:10.3,System A,7
560,561,42,Male,Rural,Electronics,15-07-2023,100.4775715,Debit Card,6,0.320223637,FALSE,1,FALSE,New,5,South,52:10.3,System A,7
561,562,39,Female,Rural,Home Appliances,16-07-2023,207.2776331,Cash,6,0.157081032,TRUE,2,FALSE,New,5,West,52:10.3,System A,7
562,563,30,Female,Suburb,Clothing,17-07-2023,878.6953462,Credit Card,2,0.478985533,FALSE,5,FALSE,Returning,6,South,52:10.3,System A,7
563,564,36,Male,City,Electronics,18-07-2023,741.3359192,Cash,7,0.016711786,FALSE,1,TRUE,Returning,5,South,52:10.3,System A,7
564,565,53,Male,Suburb,Electronics,19-07-2023,23.60809847,Credit Card,6,0.289896422,FALSE,4,FALSE,New,5,West,52:10.3,System A,7
565,566,29,Male,City,Home Appliances,20-07-2023,255.8924978,Cash,1,0.083251774,FALSE,1,TRUE,Returning,2,North,52:10.3,System A,7
566,567,58,Male,City,Home Appliances,21-07-2023,222.2624182,Cash,2,0.356110103,FALSE,4,FALSE,New,1,West,52:10.3,System A,7
567,568,36,Female,City,Home Appliances,22-07-2023,278.0982648,Debit Card,7,0.087945142,FALSE,4,FALSE,Returning,1,North,52:10.3,System A,7
568,569,29,Male,Suburb,Clothing,23-07-2023,255.0841726,Credit Card,1,0.117691631,FALSE,3,FALSE,Returning,3,North,52:10.3,System A,7
569,570,26,Female,City,Electronics,24-07-2023,71.90103279,Debit Card,1,0.247185406,FALSE,3,FALSE,Returning,2,South,52:10.3,System A,7
570,571,24,Female,Suburb,Home Appliances,25-07-2023,464.3511114,Credit Card,1,0.457417475,FALSE,2,FALSE,Returning,5,South,52:10.3,System A,7
571,572,45,Male,Rural,Clothing,26-07-2023,735.40614,Cash,8,0.105857186,FALSE,2,FALSE,New,1,North,52:10.3,System A,7
572,573,31,Female,Rural,Clothing,27-07-2023,610.6644075,Credit Card,4,0.072120011,FALSE,4,TRUE,Returning,4,North,52:10.3,System A,7
573,574,48,Female,City,Clothing,28-07-2023,676.1429519,Debit Card,4,0.379488416,TRUE,1,FALSE,Returning,4,South,52:10.3,System A,7
574,575,36,Female,Suburb,Home Appliances,29-07-2023,90.33768675,Debit Card,2,0.250309766,FALSE,5,FALSE,New,4,East,52:10.3,System A,7
575,576,64,Female,Rural,Home Appliances,30-07-2023,951.9758031,Debit Card,1,0.455892556,FALSE,5,FALSE,Returning,5,North,52:10.3,System A,7
576,577,33,Male,Suburb,Electronics,31-07-2023,840.1069155,Credit Card,9,0.073307279,FALSE,1,TRUE,New,5,North,52:10.3,System A,7
577,578,22,Male,Suburb,Electronics,01-08-2023,807.0394153,Debit Card,7,0.322963947,TRUE,1,TRUE,Returning,3,North,52:10.3,System A,8
578,579,52,Female,City,Home Appliances,02-08-2023,824.753967,Debit Card,4,0.116439573,FALSE,3,TRUE,New,7,South,52:10.3,System A,8
579,580,29,Male,Rural,Clothing,03-08-2023,933.3834031,Debit Card,6,0.078380214,FALSE,5,TRUE,New,3,West,52:10.3,System A,8
580,581,42,Male,City,Clothing,04-08-2023,548.8114265,Cash,2,0.341714708,FALSE,4,FALSE,New,3,North,52:10.3,System A,8
581,582,38,Male,City,Clothing,05-08-2023,208.2791977,Cash,7,0.29684231,FALSE,2,FALSE,Returning,6,North,52:10.3,System A,8
582,583,53,Male,Rural,Electronics,06-08-2023,620.6157718,Credit Card,2,0.377413729,FALSE,3,FALSE,Returning,4,North,52:10.3,System A,8
583,584,40,Male,Rural,Clothing,07-08-2023,745.4526787,Credit Card,8,0.154731288,FALSE,5,FALSE,New,5,West,52:10.3,System A,8
584,585,33,Female,Suburb,Electronics,08-08-2023,740.5382194,Debit Card,8,0.223985828,FALSE,1,FALSE,New,4,West,52:10.3,System A,8
585,586,56,Male,Rural,Electronics,09-08-2023,526.2345339,Cash,1,0.202735838,FALSE,5,TRUE,New,3,North,52:10.3,System A,8
586,587,62,Male,Suburb,Clothing,10-08-2023,77.77413214,Debit Card,8,0.492044732,FALSE,4,FALSE,Returning,5,North,52:10.3,System A,8
587,588,59,Male,Suburb,Clothing,11-08-2023,377.401809,Debit Card,2,0.146124478,FALSE,3,FALSE,Returning,2,East,52:10.3,System A,8
588,589,56,Male,Suburb,Home Appliances,12-08-2023,921.5589424,Cash,6,0.147408619,FALSE,1,TRUE,New,1,West,52:10.3,System A,8
589,590,31,Female,Rural,Home Appliances,13-08-2023,588.6044207,Cash,1,0.177274104,FALSE,4,FALSE,New,1,East,52:10.3,System A,8
590,591,48,Female,City,Clothing,14-08-2023,542.9486238,Cash,5,0.282297041,FALSE,2,FALSE,Returning,3,North,52:10.3,System A,8
591,592,22,Female,Suburb,Electronics,15-08-2023,276.1649792,Credit Card,7,0.126161372,FALSE,3,TRUE,New,7,North,52:10.3,System A,8
592,593,52,Female,City,Electronics,16-08-2023,374.7644307,Credit Card,1,0.45764497,FALSE,4,TRUE,New,4,North,52:10.3,System A,8
593,594,40,Male,City,Electronics,17-08-2023,896.3926283,Debit Card,2,0.132842782,FALSE,4,FALSE,New,2,North,52:10.3,System A,8
594,595,46,Female,Rural,Electronics,18-08-2023,669.7984171,Credit Card,7,0.447907866,FALSE,1,TRUE,Returning,5,South,52:10.3,System A,8
595,596,60,Male,City,Electronics,19-08-2023,789.5131565,Cash,6,0.051737532,FALSE,2,FALSE,Returning,7,South,52:10.3,System A,8
596,597,28,Male,City,Home Appliances,20-08-2023,459.8019688,Cash,3,0.328281351,FALSE,4,TRUE,Returning,4,South,52:10.3,System A,8
597,598,35,Male,Rural,Clothing,21-08-2023,633.9447473,Credit Card,2,0.453492759,FALSE,3,FALSE,New,3,East,52:10.3,System A,8
598,599,64,Male,Suburb,Home Appliances,22-08-2023,255.8997727,Debit Card,4,0.084374719,TRUE,4,FALSE,Returning,4,West,52:10.3,System A,8
599,600,29,Male,City,Electronics,23-08-2023,708.406222,Debit Card,3,0.48416348,FALSE,5,FALSE,New,3,North,52:10.3,System A,8
600,601,26,Female,Rural,Electronics,24-08-2023,433.3253204,Credit Card,7,0.22644168,FALSE,3,FALSE,Returning,6,West,52:10.3,System A,8
601,602,27,Female,City,Electronics,25-08-2023,448.1200597,Debit Card,8,0.472857554,FALSE,3,TRUE,Returning,1,South,52:10.3,System A,8
602,603,61,Female,City,Electronics,26-08-2023,652.8291013,Debit Card,2,0.338410022,FALSE,4,FALSE,Returning,7,North,52:10.3,System A,8
603,604,34,Female,Suburb,Clothing,27-08-2023,936.9178153,Debit Card,7,0.150793435,FALSE,1,FALSE,New,1,North,52:10.3,System A,8
604,605,55,Male,City,Electronics,28-08-2023,73.36628314,Cash,8,0.094151262,TRUE,3,TRUE,New,4,East,52:10.3,System A,8
605,606,24,Female,Rural,Clothing,29-08-2023,826.495805,Cash,6,0.151867523,FALSE,5,TRUE,Returning,2,West,52:10.3,System A,8
606,607,63,Male,City,Electronics,30-08-2023,299.4592793,Credit Card,6,0.046508705,FALSE,1,FALSE,Returning,5,East,52:10.3,System A,8
607,608,30,Female,Suburb,Clothing,31-08-2023,449.48026,Cash,1,0.071933983,FALSE,1,FALSE,New,3,South,52:10.3,System A,8
608,609,57,Male,Suburb,Home Appliances,01-09-2023,31.69419549,Debit Card,4,0.05233022,FALSE,1,FALSE,Returning,5,West,52:10.3,System A,9
609,610,59,Male,Rural,Electronics,02-09-2023,308.0356171,Cash,1,0.211471772,TRUE,3,FALSE,Returning,1,South,52:10.3,System A,9
610,611,26,Female,Suburb,Clothing,03-09-2023,507.6049302,Credit Card,4,0.397789188,FALSE,1,FALSE,Returning,2,East,52:10.3,System A,9
611,612,44,Male,City,Home Appliances,04-09-2023,65.61431657,Cash,2,0.070691777,FALSE,4,FALSE,Returning,2,East,52:10.3,System A,9
612,613,19,Male,Suburb,Electronics,05-09-2023,496.1847721,Debit Card,5,0.065160217,FALSE,1,FALSE,New,5,North,52:10.3,System A,9
613,614,22,Female,Rural,Electronics,06-09-2023,927.8395226,Debit Card,9,0.321714475,TRUE,5,TRUE,New,1,West,52:10.3,System A,9
614,615,46,Male,Suburb,Electronics,07-09-2023,114.3392859,Credit Card,3,0.098591491,FALSE,2,FALSE,New,5,West,52:10.3,System A,9
615,616,54,Female,Suburb,Clothing,08-09-2023,766.7963208,Cash,8,0.048805019,TRUE,5,FALSE,Returning,4,North,52:10.3,System A,9
616,617,55,Female,Suburb,Clothing,09-09-2023,415.5743428,Cash,3,0.083424289,FALSE,3,FALSE,New,2,West,52:10.3,System A,9
617,618,36,Female,Rural,Home Appliances,10-09-2023,658.6219774,Cash,6,0.461865698,FALSE,1,FALSE,Returning,2,South,52:10.3,System A,9
618,619,25,Male,Suburb,Clothing,11-09-2023,267.634232,Debit Card,4,0.410735626,FALSE,1,FALSE,New,4,South,52:10.3,System A,9
619,620,62,Male,Suburb,Clothing,12-09-2023,167.8973399,Credit Card,8,0.177032281,FALSE,4,FALSE,New,1,East,52:10.3,System A,9
620,621,18,Male,City,Electronics,13-09-2023,168.8579881,Cash,6,0.327910384,FALSE,1,TRUE,Returning,2,South,52:10.3,System A,9
621,622,39,Female,Rural,Electronics,14-09-2023,79.78702619,Debit Card,8,0.268637837,FALSE,5,TRUE,New,7,West,52:10.3,System A,9
622,623,34,Male,Suburb,Electronics,15-09-2023,193.7902379,Debit Card,1,0.338562132,FALSE,3,FALSE,New,6,North,52:10.3,System A,9
623,624,24,Female,Rural,Electronics,16-09-2023,667.5771911,Debit Card,6,0.341335576,FALSE,2,FALSE,Returning,6,East,52:10.3,System A,9
624,625,42,Female,Suburb,Electronics,17-09-2023,882.8737057,Cash,1,0.314367008,FALSE,1,TRUE,New,6,North,52:10.3,System A,9
625,626,62,Male,Suburb,Electronics,18-09-2023,815.9844287,Cash,1,0.133050684,TRUE,2,FALSE,New,3,East,52:10.3,System A,9
626,627,21,Female,Suburb,Electronics,19-09-2023,688.2829668,Cash,8,0.01950321,FALSE,1,TRUE,New,7,East,52:10.3,System A,9
627,628,53,Male,City,Home Appliances,20-09-2023,119.3275448,Cash,7,0.227783391,FALSE,3,FALSE,Returning,3,North,52:10.3,System A,9
628,629,23,Male,City,Home Appliances,21-09-2023,296.2955718,Cash,3,0.445486942,FALSE,5,FALSE,Returning,1,South,52:10.3,System A,9
629,630,48,Male,City,Home Appliances,22-09-2023,316.7088066,Cash,6,0.284748629,FALSE,3,FALSE,Returning,4,South,52:10.3,System A,9
630,631,36,Male,Rural,Home Appliances,23-09-2023,257.4573769,Cash,9,0.416195521,FALSE,2,TRUE,New,5,South,52:10.3,System A,9
631,632,61,Male,Rural,Electronics,24-09-2023,519.8556031,Cash,7,0.495812171,FALSE,1,FALSE,New,7,South,52:10.3,System A,9
632,633,56,Female,City,Home Appliances,25-09-2023,540.1982767,Cash,3,0.081808102,FALSE,2,FALSE,Returning,1,North,52:10.3,System A,9
633,634,44,Female,Rural,Electronics,26-09-2023,363.3171154,Debit Card,6,0.34588882,FALSE,5,FALSE,Returning,5,West,52:10.3,System A,9
634,635,27,Female,Suburb,Home Appliances,27-09-2023,360.2512671,Cash,4,0.337146787,FALSE,3,FALSE,New,1,East,52:10.3,System A,9
635,636,43,Male,Suburb,Clothing,28-09-2023,830.2700419,Credit Card,3,0.489977724,TRUE,2,FALSE,New,3,North,52:10.3,System A,9
636,637,36,Male,Suburb,Home Appliances,29-09-2023,791.3999198,Debit Card,9,0.492800367,FALSE,2,FALSE,Returning,6,South,52:10.3,System A,9
637,638,56,Male,City,Home Appliances,30-09-2023,314.7178734,Cash,2,0.343339306,FALSE,5,TRUE,Returning,4,South,52:10.3,System A,9
638,639,20,Female,Rural,Electronics,01-10-2023,914.6505594,Credit Card,1,0.121807396,FALSE,1,FALSE,New,3,North,52:10.3,System A,10
639,640,62,Male,City,Home Appliances,02-10-2023,953.2868668,Cash,2,0.399277919,FALSE,2,FALSE,New,4,East,52:10.3,System A,10
640,641,30,Female,Rural,Clothing,03-10-2023,333.4751166,Credit Card,7,0.053514567,FALSE,5,FALSE,New,7,North,52:10.3,System A,10
641,642,45,Female,Suburb,Electronics,04-10-2023,360.8806993,Credit Card,1,0.390349652,TRUE,1,TRUE,New,5,North,52:10.3,System A,10
642,643,37,Male,City,Electronics,05-10-2023,510.5778119,Credit Card,6,0.455098062,TRUE,1,TRUE,Returning,1,West,52:10.3,System A,10
643,644,45,Male,Rural,Home Appliances,06-10-2023,941.7096044,Credit Card,7,0.191416697,FALSE,3,TRUE,Returning,2,North,52:10.3,System A,10
644,645,25,Female,Rural,Electronics,07-10-2023,877.5562388,Debit Card,9,0.315317647,FALSE,5,FALSE,Returning,2,West,52:10.3,System A,10
645,646,58,Male,Suburb,Electronics,08-10-2023,111.542283,Debit Card,8,0.215071366,FALSE,1,FALSE,New,4,East,52:10.3,System A,10
646,647,56,Female,City,Electronics,09-10-2023,398.8034358,Credit Card,6,0.218882527,FALSE,3,FALSE,New,6,North,52:10.3,System A,10
647,648,18,Male,City,Electronics,10-10-2023,557.8374779,Cash,3,0.155185445,FALSE,4,FALSE,New,6,North,52:10.3,System A,10
648,649,20,Male,City,Electronics,11-10-2023,508.1011478,Credit Card,8,0.38106481,FALSE,5,TRUE,New,4,South,52:10.3,System A,10
649,650,30,Female,Suburb,Electronics,12-10-2023,201.9244373,Debit Card,7,0.468088282,FALSE,4,FALSE,Returning,3,North,52:10.3,System A,10
650,651,45,Male,City,Clothing,13-10-2023,860.2286035,Cash,3,0.47037543,FALSE,1,FALSE,New,2,South,52:10.3,System A,10
651,652,42,Female,Suburb,Home Appliances,14-10-2023,680.1713752,Debit Card,9,0.087390642,FALSE,5,FALSE,New,3,South,52:10.3,System A,10
652,653,50,Male,Suburb,Clothing,15-10-2023,839.5292911,Debit Card,2,0.437371825,FALSE,3,FALSE,New,5,South,52:10.3,System A,10
653,654,55,Female,Suburb,Electronics,16-10-2023,860.1766366,Cash,3,0.368715721,FALSE,1,FALSE,Returning,2,East,52:10.3,System A,10
654,655,23,Female,Rural,Electronics,17-10-2023,750.8722951,Credit Card,2,0.1264187,FALSE,5,FALSE,Returning,5,West,52:10.3,System A,10
655,656,61,Male,City,Home Appliances,18-10-2023,444.8184952,Credit Card,1,0.033642306,FALSE,5,TRUE,Returning,1,South,52:10.3,System A,10
656,657,62,Female,City,Clothing,19-10-2023,614.4412875,Credit Card,4,0.133998633,FALSE,4,FALSE,New,3,North,52:10.3,System A,10
657,658,49,Male,Suburb,Home Appliances,20-10-2023,168.7617521,Credit Card,5,0.456104118,FALSE,1,FALSE,Returning,4,North,52:10.3,System A,10
658,659,62,Male,Suburb,Clothing,21-10-2023,676.9089633,Cash,6,0.316589337,FALSE,3,FALSE,New,2,South,52:10.3,System A,10
659,660,64,Male,City,Electronics,22-10-2023,187.4607232,Cash,5,0.36052733,FALSE,3,TRUE,New,3,South,52:10.3,System A,10
660,661,38,Female,Suburb,Home Appliances,23-10-2023,697.0100946,Cash,1,0.128576176,FALSE,1,TRUE,Returning,4,North,52:10.3,System A,10
661,662,33,Female,City,Home Appliances,24-10-2023,237.3021791,Debit Card,3,0.359694078,FALSE,1,FALSE,New,1,South,52:10.3,System A,10
662,663,38,Male,Rural,Electronics,25-10-2023,126.3757871,Cash,1,0.014060753,FALSE,2,FALSE,Returning,2,West,52:10.3,System A,10
663,664,28,Male,Suburb,Home Appliances,26-10-2023,173.6316452,Credit Card,5,0.187660673,FALSE,4,FALSE,New,5,West,52:10.3,System A,10
664,665,54,Female,City,Clothing,27-10-2023,11.97221387,Debit Card,5,0.313376674,FALSE,1,TRUE,Returning,1,East,52:10.3,System A,10
665,666,53,Male,Suburb,Clothing,28-10-2023,721.5522217,Credit Card,6,0.073048283,FALSE,1,TRUE,Returning,6,South,52:10.3,System A,10
666,667,52,Male,City,Clothing,29-10-2023,735.0770386,Credit Card,8,0.411501787,FALSE,2,FALSE,Returning,4,East,52:10.3,System A,10
667,668,36,Female,City,Clothing,30-10-2023,519.7840164,Cash,1,0.117515649,TRUE,2,FALSE,Returning,2,East,52:10.3,System A,10
668,669,37,Male,Suburb,Electronics,31-10-2023,169.749173,Cash,4,0.326140556,FALSE,5,FALSE,Returning,2,East,52:10.3,System A,10
669,670,35,Female,Rural,Home Appliances,01-11-2023,92.71879414,Credit Card,1,0.202598571,FALSE,3,FALSE,New,7,South,52:10.3,System A,11
670,671,64,Male,City,Clothing,02-11-2023,28.93767677,Credit Card,9,0.298021798,FALSE,4,FALSE,Returning,7,East,52:10.3,System A,11
671,672,58,Female,City,Electronics,03-11-2023,174.0906952,Debit Card,7,0.053725276,FALSE,5,TRUE,Returning,1,West,52:10.3,System A,11
672,673,31,Male,City,Home Appliances,04-11-2023,891.9469796,Cash,7,0.0084564,FALSE,1,TRUE,New,2,East,52:10.3,System A,11
673,674,32,Male,Rural,Home Appliances,05-11-2023,249.1214733,Debit Card,5,0.454782214,FALSE,2,FALSE,Returning,4,West,52:10.3,System A,11
674,675,48,Female,Rural,Electronics,06-11-2023,360.7286139,Debit Card,7,0.134815004,FALSE,3,FALSE,Returning,1,West,52:10.3,System A,11
675,676,18,Male,Suburb,Electronics,07-11-2023,114.2920296,Debit Card,2,0.409838501,FALSE,5,TRUE,Returning,5,South,52:10.3,System A,11
676,677,20,Female,Rural,Clothing,08-11-2023,230.1376917,Credit Card,4,0.49967515,FALSE,3,FALSE,New,1,East,52:10.3,System A,11
677,678,33,Male,Suburb,Home Appliances,09-11-2023,524.0323251,Debit Card,7,0.105715629,FALSE,2,FALSE,Returning,1,South,52:10.3,System A,11
678,679,40,Female,Suburb,Home Appliances,10-11-2023,611.6751563,Debit Card,3,0.132585371,FALSE,5,TRUE,New,5,West,52:10.3,System A,11
679,680,28,Female,Rural,Electronics,11-11-2023,252.898791,Credit Card,2,0.331429894,FALSE,5,TRUE,New,6,North,52:10.3,System A,11
680,681,29,Female,Suburb,Home Appliances,12-11-2023,67.15483763,Cash,2,0.482724317,FALSE,3,TRUE,Returning,7,East,52:10.3,System A,11
681,682,27,Female,Rural,Clothing,13-11-2023,397.1225404,Cash,1,0.457907174,FALSE,2,FALSE,New,4,South,52:10.3,System A,11
682,683,49,Male,Suburb,Home Appliances,14-11-2023,241.8613372,Debit Card,5,0.25143776,FALSE,1,TRUE,Returning,6,North,52:10.3,System A,11
683,684,33,Male,Rural,Electronics,15-11-2023,227.358384,Credit Card,6,0.397555141,FALSE,5,FALSE,New,6,East,52:10.3,System A,11
684,685,25,Female,Rural,Electronics,16-11-2023,960.2641747,Cash,6,0.067872927,FALSE,1,FALSE,New,6,East,52:10.3,System A,11
685,686,55,Female,Suburb,Clothing,17-11-2023,620.1374811,Debit Card,9,0.488719092,FALSE,2,TRUE,New,7,South,52:10.3,System A,11
686,687,29,Female,City,Clothing,18-11-2023,561.3096587,Debit Card,4,0.482176617,TRUE,5,TRUE,Returning,3,North,52:10.3,System A,11
687,688,41,Male,Suburb,Home Appliances,19-11-2023,421.6173525,Credit Card,1,0.081864479,FALSE,5,TRUE,Returning,7,South,52:10.3,System A,11
688,689,45,Male,Rural,Home Appliances,20-11-2023,434.6548901,Debit Card,6,0.149711562,TRUE,1,FALSE,New,6,East,52:10.3,System A,11
689,690,25,Male,City,Electronics,21-11-2023,545.4959538,Cash,5,0.050077499,FALSE,4,TRUE,New,3,East,52:10.3,System A,11
690,691,45,Male,Suburb,Clothing,22-11-2023,699.465509,Credit Card,6,0.135858799,FALSE,1,TRUE,New,5,West,52:10.3,System A,11
691,692,53,Female,Suburb,Clothing,23-11-2023,705.1246352,Cash,3,0.407977895,FALSE,1,FALSE,Returning,7,East,52:10.3,System A,11
692,693,43,Female,Suburb,Clothing,24-11-2023,179.9769686,Cash,2,0.189157804,FALSE,4,TRUE,New,4,East,52:10.3,System A,11
693,694,25,Female,City,Home Appliances,25-11-2023,505.1116246,Cash,6,0.044198484,FALSE,2,FALSE,Returning,6,North,52:10.3,System A,11
694,695,45,Male,Rural,Clothing,26-11-2023,417.8385141,Debit Card,1,0.171112762,FALSE,2,FALSE,Returning,2,North,52:10.3,System A,11
695,696,45,Male,Suburb,Electronics,27-11-2023,871.8216966,Debit Card,7,0.490691667,FALSE,5,FALSE,Returning,5,West,52:10.3,System A,11
696,697,54,Male,Suburb,Electronics,28-11-2023,635.104732,Cash,7,0.314841798,FALSE,3,FALSE,Returning,3,West,52:10.3,System A,11
697,698,58,Female,Suburb,Home Appliances,29-11-2023,537.1790258,Cash,7,0.208080473,FALSE,3,TRUE,Returning,7,West,52:10.3,System A,11
698,699,53,Female,Suburb,Home Appliances,30-11-2023,124.2406958,Credit Card,1,0.083269257,FALSE,5,FALSE,New,4,South,52:10.3,System A,11
699,700,44,Male,Suburb,Clothing,01-12-2023,609.5815104,Credit Card,4,0.493088399,TRUE,3,FALSE,Returning,1,South,52:10.3,System A,12
700,701,34,Female,Rural,Home Appliances,02-12-2023,126.0318666,Debit Card,7,0.410424505,TRUE,1,FALSE,Returning,4,West,52:10.3,System A,12
701,702,26,Male,Rural,Electronics,03-12-2023,343.8345098,Debit Card,9,0.140738651,FALSE,1,TRUE,New,4,South,52:10.3,System A,12
702,703,50,Male,Suburb,Clothing,04-12-2023,151.4135452,Credit Card,5,0.035034348,FALSE,4,FALSE,Returning,6,East,52:10.3,System A,12
703,704,37,Female,City,Electronics,05-12-2023,695.1529106,Cash,2,0.028312779,FALSE,4,TRUE,New,6,West,52:10.3,System A,12
704,705,30,Male,Rural,Clothing,06-12-2023,214.1895927,Debit Card,7,0.060189075,FALSE,5,FALSE,New,7,West,52:10.3,System A,12
705,706,45,Female,City,Home Appliances,07-12-2023,397.9407795,Cash,1,0.290384292,FALSE,5,FALSE,New,7,South,52:10.3,System A,12
706,707,46,Male,Rural,Clothing,08-12-2023,896.7180298,Credit Card,7,0.464381711,FALSE,5,TRUE,Returning,3,North,52:10.3,System A,12
707,708,30,Female,Suburb,Clothing,09-12-2023,212.2732196,Debit Card,6,0.248371714,FALSE,1,FALSE,Returning,7,West,52:10.3,System A,12
708,709,63,Female,Rural,Electronics,10-12-2023,512.7270133,Debit Card,7,0.421472741,FALSE,3,FALSE,Returning,3,South,52:10.3,System A,12
709,710,52,Female,Suburb,Electronics,11-12-2023,425.0789446,Credit Card,3,0.22294331,FALSE,5,FALSE,New,6,South,52:10.3,System A,12
710,711,23,Male,Rural,Clothing,12-12-2023,27.94280064,Debit Card,3,0.354291773,FALSE,5,FALSE,Returning,6,North,52:10.3,System A,12
711,712,35,Male,Suburb,Home Appliances,13-12-2023,794.8305324,Credit Card,7,0.365936369,FALSE,1,FALSE,New,2,West,52:10.3,System A,12
712,713,22,Female,Suburb,Home Appliances,14-12-2023,78.35544725,Debit Card,2,0.086981853,FALSE,1,FALSE,Returning,2,North,52:10.3,System A,12
713,714,64,Female,Suburb,Electronics,15-12-2023,479.5124708,Credit Card,1,0.180608029,FALSE,1,TRUE,New,5,East,52:10.3,System A,12
714,715,42,Male,Suburb,Home Appliances,16-12-2023,565.071512,Debit Card,9,0.318651078,FALSE,3,FALSE,New,6,North,52:10.3,System A,12
715,716,19,Male,City,Electronics,17-12-2023,632.142192,Cash,9,0.035348304,FALSE,5,TRUE,New,1,North,52:10.3,System A,12
716,717,27,Male,Suburb,Home Appliances,18-12-2023,691.745313,Cash,7,0.180770094,FALSE,2,FALSE,Returning,2,South,52:10.3,System A,12
717,718,47,Female,City,Clothing,19-12-2023,260.7396597,Cash,7,0.267399733,FALSE,2,FALSE,Returning,3,North,52:10.3,System A,12
718,719,62,Male,City,Electronics,20-12-2023,19.87898889,Debit Card,3,0.498112247,FALSE,5,FALSE,Returning,4,East,52:10.3,System A,12
719,720,22,Male,Suburb,Electronics,21-12-2023,726.2092257,Debit Card,2,0.237266781,TRUE,5,FALSE,Returning,7,South,52:10.3,System A,12
720,721,50,Female,City,Clothing,22-12-2023,540.3000334,Cash,7,0.408028379,FALSE,5,FALSE,Returning,7,East,52:10.3,System A,12
721,722,18,Male,Rural,Electronics,23-12-2023,837.7565262,Cash,9,0.216033643,FALSE,5,FALSE,Returning,5,North,52:10.3,System A,12
722,723,35,Male,Suburb,Home Appliances,24-12-2023,823.1744793,Credit Card,1,0.398195361,FALSE,3,FALSE,Returning,2,East,52:10.3,System A,12
723,724,49,Male,City,Home Appliances,25-12-2023,844.8929061,Credit Card,4,0.297707401,FALSE,2,FALSE,New,4,East,52:10.3,System A,12
724,725,64,Female,Suburb,Electronics,26-12-2023,490.2437134,Credit Card,6,0.443297721,FALSE,4,FALSE,New,4,North,52:10.3,System A,12
725,726,28,Female,Suburb,Home Appliances,27-12-2023,340.2921119,Cash,7,0.205471276,FALSE,2,FALSE,Returning,2,North,52:10.3,System A,12
726,727,38,Female,Suburb,Electronics,28-12-2023,793.6426206,Cash,7,0.30215221,FALSE,2,TRUE,Returning,1,South,52:10.3,System A,12
727,728,43,Female,City,Clothing,29-12-2023,456.7811719,Cash,2,0.31500934,FALSE,1,FALSE,New,1,South,52:10.3,System A,12
728,729,42,Female,Rural,Electronics,30-12-2023,191.6077744,Credit Card,4,0.208691471,FALSE,5,FALSE,Returning,5,West,52:10.3,System A,12
729,730,39,Female,Rural,Clothing,31-12-2023,856.4242794,Debit Card,5,0.072156022,FALSE,5,FALSE,Returning,1,South,52:10.3,System A,12
730,731,44,Female,City,Home Appliances,01-01-2024,883.734278,Cash,1,0.046779703,FALSE,5,FALSE,New,5,North,52:10.3,System A,1
731,732,30,Male,Suburb,Clothing,02-01-2024,471.6466586,Debit Card,1,0.008335775,TRUE,1,FALSE,Returning,3,East,52:10.3,System A,1
732,733,50,Male,City,Home Appliances,03-01-2024,84.94273004,Debit Card,3,0.436767132,FALSE,3,FALSE,Returning,2,East,52:10.3,System A,1
733,734,51,Female,City,Electronics,04-01-2024,393.947829,Debit Card,3,0.118237456,FALSE,3,FALSE,Returning,4,South,52:10.3,System A,1
734,735,58,Male,City,Home Appliances,05-01-2024,805.5022829,Credit Card,8,0.105753375,FALSE,4,TRUE,New,5,South,52:10.3,System A,1
735,736,52,Male,Suburb,Electronics,06-01-2024,902.7562883,Debit Card,9,0.3680177,FALSE,3,FALSE,Returning,7,North,52:10.3,System A,1
736,737,18,Female,City,Electronics,07-01-2024,211.4380151,Cash,1,0.160008057,FALSE,3,FALSE,Returning,1,East,52:10.3,System A,1
737,738,38,Male,Suburb,Clothing,08-01-2024,76.30387591,Credit Card,2,0.253022346,TRUE,5,TRUE,Returning,7,West,52:10.3,System A,1
738,739,23,Male,City,Clothing,09-01-2024,878.5769486,Cash,2,0.081255533,FALSE,2,FALSE,Returning,5,West,52:10.3,System A,1
